f1,f2,f3,f4,f5,f6,f7,f8,f9,resp
  0.15529055,  0.13700931,  0.13796188,  0.15114814,  0.17002919,  0.12368321,  0.13293736,  0.14974743,  0.16223232, -0.00031071
  0.20984289,  0.18329410,  0.18886223,  0.19300418,  0.25380627,  0.17146103,  0.17272497,  0.21903507,  0.22000617, -0.00161379
  0.18462383,  0.16770192,  0.17017832,  0.18346278,  0.20304371,  0.15499257,  0.16397453,  0.18970962,  0.19757832, -0.00040146
  0.36244491,  0.28642831,  0.31953282,  0.37444517,  0.49834574,  0.29547413,  0.35979377,  0.36236873,  0.39169328, -0.00419765
  0.17850685,  0.15641008,  0.16728467,  0.18561406,  0.19749045,  0.14691465,  0.17016057,  0.17285601,  0.20263478, -0.00070895
  0.34296893,  0.28443320,  0.29313418,  0.31227750,  0.48435368,  0.25715442,  0.27407442,  0.35849438,  0.39078299, -0.00604920
  0.20726647,  0.18105102,  0.18419425,  0.20914232,  0.24441697,  0.16160574,  0.18119333,  0.21208107,  0.23880432, -0.00163019
  0.36171860,  0.27263646,  0.32196807,  0.35391415,  0.53654229,  0.24694218,  0.31375571,  0.36451225,  0.47075106, -0.00715346
  0.17199300,  0.15321608,  0.16825363,  0.17413175,  0.20360731,  0.14852481,  0.16934904,  0.17869968,  0.20441608, -0.00094166
  0.18243864,  0.15789280,  0.17464778,  0.20514643,  0.20790155,  0.15174698,  0.17529055,  0.19507118,  0.23136869, -0.00079675
  0.30039240,  0.23690232,  0.28275002,  0.32109883,  0.37298374,  0.24650213,  0.28600626,  0.32613286,  0.32684107, -0.00336494
  0.26141310,  0.23905053,  0.24352533,  0.27842085,  0.30152642,  0.23490103,  0.24904535,  0.27335467,  0.30310130, -0.00263807
  0.22873894,  0.20078459,  0.24290098,  0.27465691,  0.28669774,  0.20621010,  0.24041103,  0.29946566,  0.36830228,  0.00171040
  0.34226508,  0.26802624,  0.29527190,  0.30092510,  0.51067620,  0.24624640,  0.25776876,  0.35988220,  0.40328809, -0.00781291
  0.21574433,  0.18586269,  0.21608353,  0.23924469,  0.24358311,  0.19011888,  0.20004001,  0.24207255,  0.26246361, -0.00149973
  0.13243209,  0.12191896,  0.13304250,  0.13859378,  0.13992364,  0.12378304,  0.12667263,  0.14054136,  0.14456046, -0.00019468
  0.16371722,  0.15003906,  0.16367643,  0.16448037,  0.19087168,  0.14758817,  0.15127035,  0.18882920,  0.18996376, -0.00061588
  0.16522969,  0.14569631,  0.15434102,  0.15990567,  0.19116826,  0.13612372,  0.15160044,  0.16533623,  0.18207235, -0.00061625
  0.27951067,  0.24863394,  0.26720971,  0.26767835,  0.38033819,  0.22919090,  0.24059253,  0.34953290,  0.35041158, -0.00501179
  0.14676426,  0.13796215,  0.14195040,  0.16129243,  0.16947667,  0.13519464,  0.14894712,  0.16391747,  0.18895155,  0.00022462
  0.15981313,  0.14079117,  0.14211918,  0.17720081,  0.18070422,  0.12694639,  0.15561361,  0.15661442,  0.20178194, -0.00013951
  0.11515771,  0.10429003,  0.10564099,  0.12115802,  0.12302953,  0.09658969,  0.11081559,  0.11107485,  0.12925399, -0.00001641
  0.14664270,  0.13040603,  0.13927726,  0.15417400,  0.17042923,  0.12516400,  0.14463316,  0.14902865,  0.18062523, -0.00023590
  0.14284825,  0.12791866,  0.13215530,  0.13733285,  0.15156179,  0.11934635,  0.12279037,  0.13791070,  0.14572229, -0.00005925
  0.24027493,  0.20041289,  0.25240052,  0.26522772,  0.29074069,  0.20646444,  0.23619750,  0.26465956,  0.34263860, -0.00039670
  0.12812239,  0.11466119,  0.12086113,  0.13498399,  0.14145008,  0.10869892,  0.12547634,  0.12700658,  0.15138558,  0.00013463
  0.32067593,  0.26404899,  0.29017216,  0.32701048,  0.41220387,  0.24173706,  0.32122972,  0.33821250,  0.41329026,  0.00023917
  0.31139048,  0.24093518,  0.33401138,  0.34774674,  0.37110158,  0.26418348,  0.27915541,  0.34142219,  0.44507784, -0.00000014
  0.27146464,  0.22057808,  0.22970061,  0.23802508,  0.31920225,  0.19424801,  0.19872901,  0.26753562,  0.27291452, -0.00078695
  0.32612063,  0.28348295,  0.28798244,  0.30405672,  0.47379533,  0.25114768,  0.25922833,  0.38021440,  0.41719581, -0.00810586
  0.36348264,  0.29786851,  0.34553916,  0.34927689,  0.53743244,  0.29109522,  0.37135487,  0.39966125,  0.45502054, -0.00390933
  0.35609517,  0.28715012,  0.28784997,  0.30555474,  0.52939688,  0.24664982,  0.26441610,  0.37831871,  0.39595963, -0.00626431
  0.18767145,  0.16303671,  0.17186572,  0.17740370,  0.22675213,  0.15092847,  0.16200201,  0.19213795,  0.20931270, -0.00134652
  0.20671130,  0.18036415,  0.18165552,  0.19914114,  0.24058420,  0.16075821,  0.17337011,  0.20215681,  0.23118314, -0.00086693
  0.34944105,  0.27246642,  0.30126362,  0.34040201,  0.50465163,  0.26576484,  0.30947144,  0.36214774,  0.39028868, -0.00699414
  0.16086716,  0.14003845,  0.14605265,  0.16780294,  0.18065793,  0.12909212,  0.15077676,  0.15469481,  0.18529132, -0.00060675
  0.36699780,  0.27514820,  0.31291128,  0.34210689,  0.56334664,  0.24226361,  0.30041821,  0.36981031,  0.49632225, -0.00273308
  0.22606508,  0.18821648,  0.22028678,  0.24791313,  0.25258004,  0.20102624,  0.20847227,  0.23424410,  0.24959397, -0.00178862
  0.17714158,  0.15662615,  0.17868256,  0.17907177,  0.18695999,  0.15690217,  0.16074222,  0.18360435,  0.18797756, -0.00053056
  0.38419794,  0.28098649,  0.33655914,  0.41040862,  0.60286942,  0.25511447,  0.32506963,  0.38329655,  0.62555009,  0.00429129
  0.19885630,  0.18500097,  0.19659080,  0.19970109,  0.23306476,  0.17863724,  0.19574796,  0.21807673,  0.22838788, -0.00138173
  0.18056751,  0.16900648,  0.17576648,  0.18121592,  0.18485771,  0.17128963,  0.17407871,  0.17459798,  0.17582921, -0.00030754
  0.22337853,  0.18620552,  0.20805090,  0.21798394,  0.25655537,  0.17649397,  0.20727713,  0.21132441,  0.23929885, -0.00125870
  0.37639223,  0.30576177,  0.31859248,  0.34629456,  0.57073944,  0.28336230,  0.28545338,  0.43166859,  0.43459365, -0.00548352
  0.17743499,  0.16365712,  0.16802072,  0.17277859,  0.21081618,  0.15281358,  0.16094507,  0.19609577,  0.20616057, -0.00055632
  0.14809793,  0.13377713,  0.13476539,  0.14581366,  0.16497833,  0.12216134,  0.13163969,  0.14850057,  0.15965175, -0.00043118
  0.21340841,  0.18849914,  0.19549715,  0.22080919,  0.24786133,  0.19375587,  0.19727702,  0.21908238,  0.22326547, -0.00184871
  0.14567387,  0.12803163,  0.14212964,  0.15037680,  0.15402105,  0.12557217,  0.13432091,  0.14502123,  0.15702534, -0.00041606
  0.33679003,  0.28168570,  0.32001188,  0.32860439,  0.47598535,  0.27585606,  0.34488086,  0.36549213,  0.41231945, -0.00525676
  0.15239300,  0.14428093,  0.14705231,  0.15390281,  0.15571412,  0.13737068,  0.14834117,  0.14855497,  0.15401887, -0.00033278
  0.33449873,  0.26774550,  0.28441936,  0.30566037,  0.48717345,  0.25207718,  0.25706174,  0.35093556,  0.39023812, -0.00730643
  0.20189005,  0.17269791,  0.18253981,  0.18553258,  0.22550563,  0.15742468,  0.16049855,  0.20021475,  0.20200743, -0.00058978
  0.33625460,  0.27161380,  0.27373030,  0.36386977,  0.46053619,  0.22515844,  0.28502875,  0.33946705,  0.46090298, -0.00682412
  0.16350240,  0.14138672,  0.15841137,  0.16671276,  0.18891917,  0.13764720,  0.15857541,  0.16032002,  0.19162470, -0.00078840
  0.17507659,  0.15691318,  0.16083053,  0.19658964,  0.20518616,  0.14442471,  0.17176933,  0.18441022,  0.23145667, -0.00060818
  0.33958844,  0.28356390,  0.34543400,  0.34883887,  0.46606510,  0.29026262,  0.36797797,  0.39744870,  0.43191414, -0.00324860
  0.25645833,  0.21759447,  0.22372706,  0.27134170,  0.27991336,  0.19769988,  0.23022478,  0.23065736,  0.28096983, -0.00217137
  0.28860179,  0.22895948,  0.29122357,  0.30703610,  0.37714373,  0.22995616,  0.28191059,  0.28765936,  0.42866371, -0.00116299
  0.34624888,  0.28532445,  0.28822630,  0.29236646,  0.49711277,  0.24126174,  0.25458728,  0.37442414,  0.37969872, -0.00650870
  0.23929679,  0.21132204,  0.22535618,  0.29019169,  0.29068052,  0.20309311,  0.24325071,  0.26092942,  0.35956801, -0.00134785
  0.13047394,  0.11661057,  0.11888757,  0.13914559,  0.14368572,  0.10719616,  0.12533051,  0.12672358,  0.15232279, -0.00030205
  0.16394566,  0.14374152,  0.15711758,  0.17612542,  0.19394639,  0.13802718,  0.16463699,  0.16608043,  0.21108228, -0.00049414
  0.17351673,  0.15523216,  0.16425677,  0.17545020,  0.20526437,  0.14991290,  0.16373017,  0.18056751,  0.20950644, -0.00033890
  0.30221962,  0.23716870,  0.26685268,  0.32405930,  0.41657259,  0.21306084,  0.27541100,  0.30182702,  0.42924387, -0.00511571
  0.16907408,  0.15038802,  0.15511933,  0.18326917,  0.19972737,  0.13804966,  0.16725941,  0.17308450,  0.21856634, -0.00030872
  0.16625295,  0.14562398,  0.15586992,  0.18408839,  0.19658357,  0.13881060,  0.16842704,  0.17382263,  0.22106478,  0.00023889
  0.11876468,  0.10731585,  0.10788008,  0.12171152,  0.12802073,  0.09850419,  0.11009084,  0.11522167,  0.13135411,  0.00001008
  0.15460586,  0.13777779,  0.15496781,  0.15956677,  0.17846875,  0.13959035,  0.15584682,  0.15868598,  0.18646075, -0.00024071
  0.14410748,  0.12776186,  0.12826143,  0.14359549,  0.14844231,  0.11536696,  0.12680038,  0.13241944,  0.14890039,  0.00030806
  0.26342985,  0.21755125,  0.28774867,  0.29127302,  0.31814073,  0.23497693,  0.25515021,  0.29853669,  0.38155706, -0.00050275
  0.13699272,  0.12131466,  0.12749327,  0.14165472,  0.14357609,  0.11375614,  0.12528270,  0.13224321,  0.15089206,  0.00021111
  0.24724464,  0.20402130,  0.22529494,  0.22765343,  0.26471519,  0.18954324,  0.19251357,  0.24364311,  0.25163702,  0.00165342
  0.28587070,  0.23640595,  0.27134067,  0.30315699,  0.34683564,  0.23198045,  0.25558400,  0.31549513,  0.40050656,  0.00244161
  0.21768987,  0.18204882,  0.19510052,  0.21340499,  0.25855594,  0.16758672,  0.18706495,  0.20962286,  0.24613155, -0.00172903
  0.34713857,  0.26844304,  0.31390403,  0.31879318,  0.50148791,  0.24437826,  0.29394353,  0.34990495,  0.45600820, -0.00297588
  0.36850981,  0.28385963,  0.31309831,  0.31336882,  0.53889763,  0.25609978,  0.27124087,  0.38422348,  0.40114084, -0.00579732
  0.35600491,  0.27570714,  0.30055383,  0.30665760,  0.53417148,  0.24975505,  0.25279381,  0.37469743,  0.41054341, -0.00725180
  0.17128764,  0.14912324,  0.15829921,  0.16346897,  0.20291281,  0.14010604,  0.14933094,  0.17247071,  0.19116230, -0.00091016
  0.19970228,  0.17130046,  0.17208008,  0.19055535,  0.23223808,  0.14982640,  0.16637393,  0.19275195,  0.22198337, -0.00038540
  0.31004810,  0.24418295,  0.28012852,  0.30842760,  0.41418964,  0.24257414,  0.29241014,  0.31001081,  0.34099120, -0.00587753
  0.15164715,  0.13482846,  0.13660667,  0.16647602,  0.17214587,  0.12227260,  0.14764188,  0.14991308,  0.18932707, -0.00036804
  0.34572074,  0.26096496,  0.32529656,  0.33294512,  0.50662308,  0.25043156,  0.33208481,  0.34370958,  0.45729839, -0.00423707
  0.22765405,  0.18773392,  0.24345608,  0.24677222,  0.24934323,  0.19778109,  0.20290865,  0.25171436,  0.27590119, -0.00152300
  0.17247020,  0.15092556,  0.16336076,  0.17140258,  0.18872696,  0.14274008,  0.15043684,  0.17617051,  0.18342202, -0.00062573
  0.34685020,  0.27733197,  0.28763437,  0.30552907,  0.51875480,  0.25209879,  0.25789135,  0.37560816,  0.38886085, -0.00790704
  0.21578102,  0.19502777,  0.19850924,  0.20232430,  0.24108358,  0.18212670,  0.18660518,  0.20954187,  0.22067957, -0.00100158
  0.16070068,  0.14284723,  0.15447465,  0.16342203,  0.16776210,  0.13955990,  0.14790698,  0.15582110,  0.16710054, -0.00038376
  0.21584934,  0.18646433,  0.19457278,  0.19560185,  0.24485546,  0.17079425,  0.18080315,  0.21222623,  0.21260194, -0.00050176
  0.34615335,  0.26946835,  0.29961479,  0.31031066,  0.50790220,  0.25157492,  0.26966229,  0.36157918,  0.39518288, -0.00779325
  0.18878076,  0.17512491,  0.18195958,  0.18318276,  0.22970911,  0.16547108,  0.17741934,  0.21014898,  0.22047032, -0.00124567
  0.17280851,  0.15494735,  0.15821103,  0.18038263,  0.19982344,  0.14241720,  0.16380966,  0.17806734,  0.21115052, -0.00006325
  0.27697747,  0.22904113,  0.27840465,  0.30904115,  0.31285460,  0.24447833,  0.26252238,  0.30130047,  0.30300946, -0.00409644
  0.12406441,  0.12042871,  0.12445611,  0.12626695,  0.12967933,  0.12241213,  0.12244011,  0.13018660,  0.13019267, -0.00004202
  0.38588763,  0.33333333,  0.34809197,  0.36255923,  0.59235916,  0.30441298,  0.36876025,  0.44550614,  0.50418321,  0.00019697
  0.14568981,  0.14162388,  0.14519065,  0.15430813,  0.15501304,  0.14778838,  0.15016386,  0.15159522,  0.15616977, -0.00038708
  0.37337354,  0.28055598,  0.32216692,  0.33070369,  0.58342036,  0.25664578,  0.27844248,  0.38385240,  0.46687193, -0.00510597
  0.18970552,  0.16534438,  0.17280723,  0.17912464,  0.22908620,  0.15338289,  0.16107404,  0.19405625,  0.21181594, -0.00136269
  0.32533106,  0.27203053,  0.27815151,  0.31210860,  0.45352050,  0.23399125,  0.25592695,  0.36314684,  0.39681910, -0.00787737
  0.18279213,  0.15924576,  0.17535821,  0.17889661,  0.20155475,  0.15845334,  0.16781122,  0.17198868,  0.19170989, -0.00077043
  0.16911397,  0.15326232,  0.15507288,  0.18589254,  0.19835103,  0.13997464,  0.16656259,  0.17746906,  0.22008873, -0.00039692
  0.36616289,  0.28789770,  0.33023267,  0.35736634,  0.54171298,  0.26040432,  0.35733212,  0.37735849,  0.47743704, -0.00277076
  0.25361683,  0.20758999,  0.21165410,  0.27435076,  0.29565103,  0.17798807,  0.21867971,  0.23726948,  0.30432831, -0.00285417
  0.29939447,  0.25632265,  0.31510325,  0.31802489,  0.36164063,  0.26216305,  0.29553089,  0.31074034,  0.42291703, -0.00042273
  0.33090636,  0.26414203,  0.28772954,  0.29884181,  0.47845791,  0.23431287,  0.28097314,  0.35154649,  0.40932759, -0.00524358
  0.26101033,  0.21603311,  0.25254458,  0.29048538,  0.29668889,  0.21375185,  0.23083797,  0.27487986,  0.31817778, -0.00325804
  0.15252180,  0.13396475,  0.13445355,  0.15658026,  0.16412551,  0.11996127,  0.13657622,  0.14359801,  0.16511252, -0.00035162
  0.17140081,  0.14741968,  0.16427893,  0.17343060,  0.20477448,  0.14260504,  0.16233466,  0.17141768,  0.20761326, -0.00089415
  0.19083099,  0.17288081,  0.17843321,  0.18824614,  0.23177103,  0.16261776,  0.17194495,  0.20356934,  0.22753791, -0.00136804
  0.31981548,  0.24617554,  0.27830981,  0.30874489,  0.44807465,  0.22402277,  0.25570013,  0.31629895,  0.41302926, -0.00546122
  0.18483656,  0.16284356,  0.17596690,  0.20107867,  0.21649787,  0.15422643,  0.17448368,  0.20076802,  0.23588449, -0.00080653
  0.17356272,  0.15180713,  0.16811283,  0.19559887,  0.20137811,  0.14795975,  0.17147764,  0.18810722,  0.22738197, -0.00044526
  0.13907627,  0.12434225,  0.12605891,  0.14567141,  0.14978201,  0.11412194,  0.13067922,  0.13244465,  0.15486092, -0.00033711
  0.17304640,  0.14900731,  0.17479526,  0.17551884,  0.19904490,  0.15040383,  0.16772386,  0.17352170,  0.20610495, -0.00050551
  0.13632685,  0.12822315,  0.13191326,  0.13629658,  0.15333564,  0.12492107,  0.12655937,  0.14646738,  0.15242611, -0.00038204
  0.28837492,  0.22738844,  0.31739472,  0.31795259,  0.35204933,  0.24399028,  0.26906812,  0.32323723,  0.42819969, -0.00020201
  0.13840145,  0.12541821,  0.14046759,  0.14513407,  0.15262462,  0.12658978,  0.13027958,  0.15281965,  0.16099114, -0.00027343
  0.24431772,  0.19845412,  0.20353094,  0.24063642,  0.25940357,  0.17073850,  0.20397548,  0.20750147,  0.26842467,  0.00194763
  0.26066960,  0.22959403,  0.23334696,  0.31545114,  0.32092519,  0.21579354,  0.27477714,  0.27804176,  0.42707356,  0.00368490
  0.20823347,  0.17977095,  0.18123526,  0.19781474,  0.23763361,  0.15785265,  0.17645330,  0.19888382,  0.22244585, -0.00055443
  0.36258316,  0.27694034,  0.32137735,  0.33512165,  0.55185476,  0.26083006,  0.30047517,  0.37446087,  0.46545877, -0.00581951
  0.34353719,  0.26377882,  0.30678310,  0.31148262,  0.49653025,  0.24194996,  0.29979245,  0.34972519,  0.40039735, -0.00610846
  0.35912484,  0.26783191,  0.29088210,  0.34229519,  0.51077610,  0.23091979,  0.26799348,  0.34740026,  0.44569199, -0.00550969
  0.18416986,  0.16630971,  0.16891772,  0.18086286,  0.21879219,  0.16330738,  0.16966196,  0.19192620,  0.19737807, -0.00110175
  0.23666802,  0.19578997,  0.20803874,  0.21039720,  0.26679188,  0.17596746,  0.17951181,  0.22567785,  0.24274920,  0.00020418
  0.33574826,  0.27345177,  0.27636227,  0.31719669,  0.48194583,  0.25366418,  0.27284445,  0.35632116,  0.37139584, -0.00713865
  0.14245925,  0.12733698,  0.13708808,  0.15723795,  0.15881862,  0.12266218,  0.13957948,  0.14949688,  0.17539810, -0.00035067
  0.36317559,  0.27297963,  0.33680535,  0.35801847,  0.54623616,  0.25625447,  0.36601319,  0.36851972,  0.48872440, -0.00253287
  0.21265768,  0.17881506,  0.23128516,  0.23540229,  0.24430972,  0.19465054,  0.19878360,  0.26274062,  0.26597817, -0.00066195
  0.17049711,  0.14795263,  0.15912233,  0.18184552,  0.18398370,  0.14026005,  0.15753425,  0.16874735,  0.19165320, -0.00062630
  0.33421455,  0.28216521,  0.28244758,  0.28822157,  0.48662511,  0.24051667,  0.26159644,  0.37019528,  0.38190751, -0.00706130
  0.22295227,  0.18567740,  0.21629979,  0.23285994,  0.25226477,  0.19540310,  0.20511621,  0.21946294,  0.24062043, -0.00213470
  0.16171705,  0.14206194,  0.14283294,  0.16959754,  0.17598870,  0.12688056,  0.14770002,  0.15342224,  0.18093954, -0.00054411
  0.19524028,  0.16632191,  0.17285807,  0.18816948,  0.23250407,  0.15022246,  0.16531049,  0.19355362,  0.21749722, -0.00131821
  0.33468412,  0.26662401,  0.27796231,  0.28390766,  0.46898772,  0.22908022,  0.24299707,  0.33721104,  0.38023638, -0.00516193
  0.18695901,  0.16032023,  0.17917724,  0.18937052,  0.22725336,  0.15609534,  0.18141531,  0.18881305,  0.22919568, -0.00092108
  0.15634813,  0.13719693,  0.14211500,  0.15411450,  0.17566095,  0.12671392,  0.13935622,  0.15244593,  0.16967734, -0.00050420
  0.24423830,  0.20480413,  0.22269781,  0.26252962,  0.29360634,  0.21336615,  0.24318019,  0.24516432,  0.25617372, -0.00316682
  0.11603412,  0.10486830,  0.10677407,  0.12021645,  0.12134332,  0.09721594,  0.10803010,  0.11167302,  0.12462572, -0.00008913
  0.36166182,  0.27122094,  0.33257484,  0.36087912,  0.53917948,  0.25447682,  0.35936592,  0.37031702,  0.49197248, -0.00159796
  0.13212392,  0.11740534,  0.13395815,  0.13678137,  0.14578545,  0.12111678,  0.12821588,  0.13791622,  0.14753612, -0.00040813
  0.35754893,  0.28630620,  0.29452426,  0.32473352,  0.52487845,  0.25929629,  0.27983002,  0.37322262,  0.39995840, -0.00565658
  0.22066453,  0.18990654,  0.21215122,  0.21708272,  0.25060377,  0.19193187,  0.20374969,  0.20938747,  0.23450607, -0.00169734
  0.36363636,  0.31760763,  0.33100066,  0.33939665,  0.54543114,  0.27844783,  0.29173367,  0.44745532,  0.49846945, -0.00443071
  0.18743756,  0.16014439,  0.18279183,  0.18977896,  0.20264640,  0.16319382,  0.17026464,  0.17977473,  0.20100147, -0.00050981
  0.17107946,  0.15963669,  0.16064345,  0.18818514,  0.20265765,  0.14828360,  0.17304095,  0.18659898,  0.22813398, -0.00012152
  0.35069372,  0.27859910,  0.32492545,  0.33610271,  0.51049658,  0.25978844,  0.33362448,  0.37867657,  0.43529304, -0.00555890
  0.25634873,  0.21103809,  0.21637776,  0.29435200,  0.30407503,  0.18231487,  0.23209352,  0.24764238,  0.33390888, -0.00328279
  0.26125698,  0.23284416,  0.29365945,  0.29373424,  0.30022448,  0.25277522,  0.25570098,  0.32114193,  0.36622417, -0.00029472
