f1,f2,f3,resp
  1.00520798,  1.03466971,  0.66909056,  1.10631431
  1.02089986,  1.05195501,  0.62810835,  0.72703180
  1.02179071,  1.02824063,  0.64825283,  0.18170370
  1.03387064,  1.05474329,  0.68659627,  0.95908381
  0.99864883,  1.05545241,  0.65361827,  1.02328376
  0.98329190,  1.01823973,  0.59861206,  2.89699871
  0.99919165,  1.01840565,  0.63085950,  0.96896344
  0.99148709,  1.03686899,  0.65424431,  1.27946977
  0.99386685,  1.05169612,  0.62628780,  1.37806417
  0.98685606,  0.99650824,  0.62154962,  2.19457624
  1.02402150,  1.02506489,  0.63539950,  0.24921790
  1.03218455,  1.05950947,  0.68938180,  1.16388305
  1.00542123,  1.03492456,  0.65072351,  0.59621538
  1.02214790,  1.03960046,  0.62781733,  0.49875802
  0.98641898,  1.08640269,  0.65182122,  2.67140634
  0.98520712,  1.02584199,  0.66358366,  2.09974213
  0.98630126,  1.01596074,  0.61158975,  2.01875236
  1.00571852,  1.01798266,  0.64104167,  0.71780472
  1.01149565,  1.05887672,  0.67480117,  1.10297702
  0.97336200,  0.98557901,  0.62798529,  3.46047261
  1.02549903,  1.03278045,  0.67514013,  0.70595396
  1.03269406,  1.07231361,  0.65009573,  0.70316500
  1.00059135,  1.05374744,  0.63730436,  0.91863753
  0.99012842,  1.05676297,  0.64188560,  1.37769501
  1.00027608,  1.06626518,  0.65631052,  1.23013275
  0.99246717,  1.07099749,  0.61692941,  2.59789479
  0.99654001,  1.01815575,  0.64667576,  1.14192563
  1.01298957,  1.01636552,  0.64401411,  0.55161015
  1.01594113,  1.04258871,  0.61822120,  1.06818617
  0.96368451,  0.98550616,  0.61178918,  4.16650238
  1.00497664,  1.02604724,  0.60724418,  1.71356142
  1.04872480,  1.05659325,  0.69869874,  1.44680389
  0.99550331,  1.05197271,  0.64337685,  1.03690541
  1.00595930,  1.06507162,  0.63537972,  1.11807445
  1.04276700,  1.06545744,  0.65912974,  0.41497158
  0.99045008,  1.08571385,  0.66686717,  2.65068900
  1.01282233,  1.02131171,  0.61636055,  1.03655884
  1.01673547,  1.01895978,  0.64409791,  0.40398471
  1.02118239,  1.02219387,  0.67888709,  1.21406086
  0.97192309,  0.99636625,  0.62154035,  3.03773844
  1.00529792,  1.02765840,  0.65636006,  0.78687570
  1.05176249,  1.07113057,  0.64804446,  0.87162607
  0.98530710,  1.06020929,  0.62724908,  1.93696021
  1.02074355,  1.07772673,  0.68584471,  1.68318521
  1.06069284,  1.06915395,  0.67904659,  0.96084975
  0.99174078,  1.09045427,  0.62753603,  3.17080536
  1.03005707,  1.03222503,  0.67160475,  0.48876820
  1.00327167,  1.03241046,  0.62678202,  0.81308130
  1.01757039,  1.03837523,  0.63483559,  0.32597304
  0.98691742,  0.99955220,  0.62124998,  2.08568329
  1.01019489,  1.04946661,  0.62522938,  0.92318848
  1.03443960,  1.03900098,  0.68895244,  1.10008854
  0.97705866,  1.03847660,  0.63429238,  1.88688549
  1.05934448,  1.06659840,  0.65142675,  0.79694107
  1.05199927,  1.08313729,  0.67150283,  1.21462456
  1.00296074,  1.05125388,  0.64230119,  0.73769349
  1.04890851,  1.05122184,  0.63427669,  0.65068623
  1.01671066,  1.02493671,  0.67676811,  1.17792783
  1.01765737,  1.05508382,  0.68043412,  1.07472908
  0.99541413,  1.01214370,  0.64600526,  1.34273253
  1.00113629,  1.05740549,  0.68416487,  1.96566943
  1.02151515,  1.03893297,  0.62002008,  0.86887576
  0.99241300,  1.00893513,  0.61515862,  1.74847238
  1.03774593,  1.06796987,  0.69358228,  1.41693402
  1.02787811,  1.07958833,  0.65844922,  0.98536565
  1.00464346,  1.01674580,  0.60234541,  2.07353716
  1.05324135,  1.05515507,  0.70172336,  1.60764982
  1.02316235,  1.02339376,  0.63519407,  0.27739362
  1.04871490,  1.05750501,  0.63925417,  0.61031356
  0.99027353,  1.06018793,  0.63544715,  1.51861144
  1.03078863,  1.05693050,  0.62667322,  0.94675012
  0.99816438,  1.02487053,  0.68192915,  2.27116817
  0.98713565,  1.05009146,  0.63413310,  1.45315836
  1.03470290,  1.06802120,  0.62549766,  1.51196580
  1.00382659,  1.02191497,  0.64255459,  0.71766065
  0.97971404,  1.02457442,  0.61747339,  2.03291210
  1.07089657,  1.07465291,  0.65798867,  1.36117307
  1.02520045,  1.03881318,  0.66838397,  0.40551081
  1.04745495,  1.05778130,  0.69825819,  1.43498055
  0.98089895,  1.07882197,  0.66667378,  2.94693387
  1.02616937,  1.04054808,  0.67457038,  0.58832734
  1.01150793,  1.01496773,  0.61832518,  1.01811001
  0.97058261,  1.06975784,  0.62404911,  3.17665933
  1.02133675,  1.02311629,  0.68582637,  1.55331802
  0.99772320,  1.00805029,  0.63101515,  1.25473512
  0.99356863,  1.02581357,  0.61275524,  1.64693025
  1.05675850,  1.05873883,  0.68919128,  1.03661870
  1.03384819,  1.03605578,  0.64396974,  0.03556363
  1.05560839,  1.05568083,  0.63398435,  0.96955430
  0.98263584,  1.07986579,  0.63543059,  2.66656228
  1.01452701,  1.02156942,  0.61472941,  1.10363309
  0.99108322,  1.00820477,  0.66874692,  2.52479018
  0.96359630,  1.08869962,  0.63996682,  4.28196353
  1.00141500,  1.02874308,  0.59801316,  2.58145117
  0.98926548,  0.99968310,  0.61226339,  2.20073016
  1.02311420,  1.02585461,  0.68738302,  1.51466968
  1.04258762,  1.04950075,  0.63510734,  0.45846347
  1.02475921,  1.05415733,  0.70067166,  1.93645399
  1.03683244,  1.04402333,  0.70760141,  2.14322480
  0.98352304,  1.05463539,  0.66416233,  2.09302734
  1.00813464,  1.02009693,  0.66610492,  1.15017944
  0.98698658,  1.02349222,  0.61642742,  1.73578973
  0.96770198,  1.09285795,  0.63542534,  4.29980876
  1.00024206,  1.01866396,  0.66176651,  1.36758577
  0.97144156,  0.98794412,  0.60600221,  3.70158950
  1.02494616,  1.07760246,  0.64490416,  1.07445567
  1.01106203,  1.02168214,  0.65075400,  0.57351461
  1.02519730,  1.05790440,  0.64979031,  0.30740781
  1.02405820,  1.04858624,  0.63760749,  0.30662449
  1.01114586,  1.03244137,  0.63820975,  0.39481241
  1.01519648,  1.02465420,  0.61323471,  1.18508902
  0.98637617,  1.01530264,  0.66760978,  2.49314641
  0.98192955,  1.07998942,  0.64113948,  2.62278104
  0.99042948,  1.02428267,  0.60086801,  2.50681901
  0.96695434,  0.99452811,  0.60403289,  3.79184531
  1.01358405,  1.08693526,  0.69256778,  2.58603154
  0.98673726,  1.01661867,  0.58681796,  3.91623705
  1.01759938,  1.05283439,  0.67606807,  0.87873085
  1.00240778,  1.01706844,  0.69195150,  2.92393466
  1.01836001,  1.02062791,  0.65910671,  0.56851249
  1.02672040,  1.04599666,  0.64642495,  0.11190663
  1.00319719,  1.01411239,  0.61350559,  1.40928902
  0.99133376,  1.03941784,  0.65421435,  1.27723464
  0.99652313,  1.04937080,  0.67181050,  1.57614102
  0.97333263,  0.99442624,  0.61147157,  3.17968235
  1.02142855,  1.05869512,  0.60846867,  2.38677108
  0.96424670,  1.01142915,  0.63573599,  3.13903728
  1.01830194,  1.02552217,  0.65033333,  0.30553087
  1.01563365,  1.02571677,  0.61487531,  1.08438054
  1.00757393,  1.03620393,  0.65809346,  0.64804580
  1.02618622,  1.07229867,  0.63114220,  1.32248551
  0.99446876,  1.02014584,  0.67339478,  2.14081567
  1.01286439,  1.01745547,  0.61809511,  0.97959865
  1.02385270,  1.06357295,  0.63660450,  0.73210640
  0.97770443,  1.01849485,  0.62705793,  2.02407414
  1.00850879,  1.02182516,  0.65334795,  0.70445673
  0.96519320,  1.01986493,  0.58103929,  5.32921494
  1.01087295,  1.02329532,  0.67463273,  1.32819151
  0.98793533,  1.02115632,  0.67880275,  2.80720876
  1.00521809,  1.05442744,  0.63926193,  0.75455886
  1.02916658,  1.08701087,  0.67273654,  1.45604019
  0.99888924,  1.02264128,  0.62726836,  0.97873438
  0.97884711,  1.03845718,  0.65234125,  1.98353819
  1.02485688,  1.05096884,  0.66971386,  0.46135095
  0.96860274,  1.03242005,  0.63443564,  2.44921099
  0.99405851,  1.02210507,  0.58993152,  3.46372650
  0.96925522,  1.03136909,  0.65979077,  2.99393335
  1.01055525,  1.01172386,  0.62354091,  0.90606188
  0.99273122,  1.04313575,  0.62061535,  1.46057175
  1.00594817,  1.03342937,  0.67275148,  1.24314566
  1.04809279,  1.06611399,  0.65504443,  0.49888597
  1.01102932,  1.02543489,  0.65217491,  0.53071624
  0.97206102,  1.05490907,  0.61147643,  3.10259300
  1.03458943,  1.03594845,  0.59753862,  3.04929803
  0.96489053,  1.03181605,  0.62093443,  2.81148975
  0.99950125,  1.02150159,  0.66933239,  1.63687856
  0.98190834,  1.05160986,  0.61571653,  2.30253998
  0.99860295,  1.02350479,  0.67909593,  2.12263171
  0.98354432,  1.05543570,  0.67365517,  2.48269550
  1.02029989,  1.02770592,  0.63438010,  0.29136529
  1.02016770,  1.04215735,  0.66008169,  0.29504193
  1.01906362,  1.05450304,  0.64503977,  0.35898177
  0.95218870,  1.04861373,  0.65079677,  4.10432879
  1.01416587,  1.04498558,  0.65223956,  0.34034130
  0.98217741,  1.03268126,  0.62883946,  1.63182423
  1.01083105,  1.04482072,  0.62932900,  0.66414555
  1.00021805,  1.04839826,  0.67462681,  1.50252117
  0.99800598,  1.04062712,  0.61064451,  1.79809391
  0.99083674,  1.05279449,  0.61960633,  1.78608753
  1.00042418,  1.03654119,  0.66982601,  1.33582497
  1.00531308,  1.04402333,  0.62090436,  1.10384299
  1.02473715,  1.06224659,  0.65857064,  0.43104127
  0.93351767,  1.02892197,  0.58467326,  7.00455070
  1.01770709,  1.01868679,  0.59927607,  2.28482032
  1.01140664,  1.02255030,  0.61748139,  0.99603462
  1.01010305,  1.06605944,  0.68325846,  1.63463484
  1.03533066,  1.04577351,  0.63402173,  0.35216552
  0.99009607,  1.04335886,  0.68376068,  2.55547744
  0.98546828,  1.03702813,  0.65643331,  1.67976215
  1.01662383,  1.04131848,  0.63445738,  0.37302385
  1.00268519,  1.03553007,  0.64806546,  0.66397160
  1.02783585,  1.06019242,  0.66748411,  0.47116018
  0.94623762,  0.98176567,  0.62960874,  5.91506757
  1.00713758,  1.01828950,  0.65937182,  0.99975744
  1.00075257,  1.03335248,  0.65344102,  0.83945857
  1.02878012,  1.08790134,  0.64624156,  1.57308424
  1.02533605,  1.05687912,  0.66156030,  0.34501204
  1.00049024,  1.05047093,  0.62163308,  1.32586075
  0.99708950,  1.03483246,  0.60057463,  2.50789111
  1.01688021,  1.03068982,  0.68175156,  1.29496397
  1.02850396,  1.04478470,  0.62530132,  0.68467187
  1.04293448,  1.05189636,  0.63680396,  0.45288674
  0.94594850,  0.97660351,  0.58324172,  6.98906710
  1.01138619,  1.03797644,  0.62138239,  0.87623173
  1.01021734,  1.05241002,  0.64336278,  0.52788686
  1.03733794,  1.06860098,  0.67569439,  0.74665777
  1.02727413,  1.06090440,  0.62824765,  0.98643367
  1.01273002,  1.03844209,  0.68840038,  1.69114479
  1.00271133,  1.02155272,  0.66392025,  1.25790705
  1.03181711,  1.03708835,  0.62919080,  0.40446017
  1.04230616,  1.05376410,  0.64589803,  0.23569213
  1.03765440,  1.05184325,  0.68610776,  0.86895727
  0.96599784,  0.97582301,  0.63014791,  4.60045190
  1.01464951,  1.04349496,  0.68325379,  1.29294144
  1.02027178,  1.07080483,  0.65139790,  0.75564803
  1.03077481,  1.04657138,  0.61452390,  1.46760606
  1.03002630,  1.06363743,  0.66380038,  0.44885430
  1.02061645,  1.03215578,  0.60604665,  1.79138201
  1.00831863,  1.02560947,  0.58671019,  3.84610902
  1.02907020,  1.05140531,  0.65702677,  0.15860152
  1.01548926,  1.06703202,  0.61630661,  2.05626717
  1.02514160,  1.04029694,  0.61725537,  1.06622771
  0.97623645,  0.99115690,  0.58380899,  4.76859532
  1.02743561,  1.06249376,  0.62426181,  1.28243211
  1.01309116,  1.07252293,  0.65777487,  0.99084098
  1.00205923,  1.04348080,  0.64880254,  0.69940635
  1.04251697,  1.04800272,  0.63144947,  0.58264330
  0.98484617,  1.03650895,  0.67812839,  2.64874931
  1.00940360,  1.04019306,  0.67318489,  1.04774400
  1.03280285,  1.05041796,  0.65203670,  0.09776998
  1.00588341,  1.05476776,  0.66502936,  0.94592890
  1.01091689,  1.02849444,  0.68965279,  2.02121452
  0.98161918,  1.02503547,  0.63984152,  1.70727484
  1.02046335,  1.04100194,  0.68229998,  1.06806016
  1.03586045,  1.04857635,  0.65763860,  0.08000156
  0.99991201,  1.06559368,  0.62061381,  1.91229396
  1.01533254,  1.04320757,  0.66474909,  0.53566622
  0.96004762,  1.04966489,  0.58951697,  5.32381666
  1.00285613,  1.07330455,  0.61182324,  2.88466753
  1.03296181,  1.03863947,  0.66783404,  0.26513491
  1.00769070,  1.02014688,  0.63931098,  0.60942814
  1.01587714,  1.03586582,  0.60229535,  2.20813722
  1.00199798,  1.05272688,  0.61784344,  1.55211314
  1.01170953,  1.03769101,  0.59053142,  3.65460081
  1.02927781,  1.03176388,  0.64933800,  0.05463464
  1.02548431,  1.02601986,  0.67088429,  0.65900261
  0.99590186,  1.04933226,  0.62370581,  1.34655782
  0.96243704,  1.05646599,  0.67967520,  4.49775848
  1.00959315,  1.06351865,  0.67590676,  1.29514369
  1.02313408,  1.03782563,  0.65188666,  0.12464105
  1.00169186,  1.00537069,  0.63496297,  1.17846234
  0.99789146,  1.00817733,  0.68535399,  3.09568475
  1.02880235,  1.05985196,  0.65167382,  0.30726524
  1.00978889,  1.04803567,  0.66292775,  0.68169930
  1.00772522,  1.04117211,  0.63265273,  0.59716706
  1.04870171,  1.06437783,  0.64993179,  0.52343939
  0.99648837,  1.02437920,  0.65961277,  1.33656248
  0.97406740,  1.06496726,  0.60423472,  3.92016726
  1.02961375,  1.06594921,  0.62448441,  1.43106226
  1.02905856,  1.03022261,  0.66357969,  0.28533481
  0.98444963,  0.99035591,  0.60070992,  3.20396595
  0.99646156,  1.01983997,  0.59610244,  2.75728590
  1.01925578,  1.04928491,  0.63394737,  0.46611438
  1.01416278,  1.03053050,  0.59547912,  2.83674624
  1.00059535,  1.03805187,  0.63822482,  0.71958747
  1.06129735,  1.07056294,  0.69393604,  1.49834045
  1.00352538,  1.01940540,  0.61809281,  1.14460578
  0.99672079,  1.02712324,  0.67272025,  1.80452713
  1.02464896,  1.05418400,  0.69463836,  1.57611875
  1.01343819,  1.02240080,  0.63630637,  0.43655023
  1.00157648,  1.00600282,  0.62247819,  1.29410290
  0.97171625,  0.99212058,  0.66698371,  4.59248994
  0.99877450,  1.02777986,  0.64675774,  0.87130127
  0.97858848,  1.04146814,  0.67553920,  2.90638869
  0.99289287,  1.02943462,  0.65111034,  1.20169913
  1.06255246,  1.07043230,  0.65040777,  1.06312920
  1.00466970,  1.02280026,  0.65384819,  0.83831387
  0.99252332,  1.01258850,  0.60004488,  2.51965396
  1.01722363,  1.05914701,  0.62490665,  1.13324856
  1.00393341,  1.03252346,  0.65463020,  0.73974137
  1.00621033,  1.05237790,  0.64886063,  0.63857838
  0.98636547,  1.00456676,  0.59612874,  3.08862289
  0.99416821,  1.00733237,  0.62362724,  1.49713865
  0.98066713,  1.06941235,  0.60593942,  3.74050120
  0.98625360,  1.04351782,  0.62547966,  1.56533588
  1.04259958,  1.08237408,  0.66257900,  1.06159676
  1.00740747,  1.02973462,  0.62606549,  0.72450118
  0.96341434,  1.02719710,  0.64690418,  3.09297159
  1.01982437,  1.06735775,  0.68048366,  1.20140815
  0.98456691,  1.05670825,  0.63218198,  1.75158231
  0.99335446,  1.09148738,  0.63671678,  2.82041877
  0.98449615,  0.99481898,  0.63619504,  2.40881070
  0.99467649,  1.00297382,  0.61623483,  1.77184257
  0.97210165,  1.06298392,  0.66874647,  3.21327486
  0.98412120,  1.03029266,  0.63985585,  1.50466311
  1.03096291,  1.08364434,  0.66483836,  1.16413022
  1.00917542,  1.03609657,  0.66760933,  0.87323130
  0.96162168,  1.05323359,  0.60436911,  4.07074488
  1.04467882,  1.05946794,  0.63697026,  0.68685610
  0.99506646,  1.06314779,  0.66335608,  1.53885795
  1.00480902,  1.08950383,  0.64974387,  2.03983723
  1.00054730,  1.00548694,  0.62139359,  1.36521360
  1.00202007,  1.01099865,  0.61895436,  1.26685100
  0.97506087,  1.04911979,  0.59596283,  3.97000685
  0.99060216,  1.01884662,  0.62009889,  1.50408492
  1.03369323,  1.06476202,  0.63165408,  0.99004743
  1.02648959,  1.05352985,  0.63357665,  0.51941624
  0.97239185,  1.06408902,  0.66215562,  2.96694488
  1.01476071,  1.04813123,  0.68201752,  1.21577246
  0.99970109,  1.05213320,  0.63989066,  0.88752237
  1.01246342,  1.03394760,  0.63824070,  0.35996131
  1.01893694,  1.02559264,  0.63997706,  0.26085260
  1.02137743,  1.04271046,  0.63390518,  0.33957091
  0.98816768,  0.99600304,  0.65592351,  2.68409520
  0.98365074,  1.02229524,  0.63783320,  1.61450435
  1.01455686,  1.06301556,  0.66462229,  0.77404773
  1.04546519,  1.05350543,  0.68065735,  0.60886081
  0.97808407,  1.05558277,  0.62188397,  2.32934146
  0.99269772,  1.05066959,  0.61036795,  2.20944168
  1.02483272,  1.04600650,  0.67233264,  0.52337451
  0.97682865,  1.02607356,  0.62850351,  1.96833114
  1.03229216,  1.04117970,  0.64315920,  0.06837401
  1.02964449,  1.07484466,  0.65662727,  0.76872726
  0.98799390,  1.00096593,  0.59390958,  3.27119513
  0.97930148,  1.03075994,  0.60492518,  2.65865743
  1.02646746,  1.04628996,  0.63007287,  0.49323902
  1.05419734,  1.05577445,  0.63598546,  0.83050063
  0.98437598,  1.04782811,  0.64824611,  1.58330812
  0.98177531,  1.02802288,  0.66910757,  2.53179393
  1.03348812,  1.05244879,  0.63155315,  0.58380940
  0.95456008,  1.02202150,  0.61209175,  3.80419971
  1.02956181,  1.05237458,  0.64689706,  0.17639065
  1.03953238,  1.06970062,  0.63653116,  1.02438115
  0.98786214,  0.99089467,  0.66166448,  3.23687999
  0.97934176,  1.03676256,  0.63993201,  1.75633620
  1.02009277,  1.04872150,  0.65977640,  0.31858914
  1.03594308,  1.03977666,  0.66201403,  0.10184797
  1.00371878,  1.02173851,  0.63434992,  0.72961381
  0.96959543,  1.00622248,  0.59264597,  4.01858834
  1.03185544,  1.06834297,  0.69796529,  1.75361331
  0.98530128,  1.02097074,  0.62655582,  1.58204425
  1.03828144,  1.04869071,  0.66000545,  0.09490208
  1.05383961,  1.05762244,  0.66900596,  0.40857431
  0.97726491,  1.02993718,  0.60441404,  2.77390736
  0.97709590,  1.04207373,  0.62447700,  2.03710725
  1.04425882,  1.05981939,  0.65485397,  0.28361851
  1.02831041,  1.04323587,  0.63350801,  0.31581467
  1.00024306,  1.02399214,  0.66321705,  1.28808710
  0.99208514,  0.99872363,  0.64614510,  2.01450338
  1.03492028,  1.07078878,  0.65121634,  0.62530801
  1.00086575,  1.02389673,  0.61650647,  1.25526781
  1.03190868,  1.05678642,  0.64405642,  0.30178702
  1.04372149,  1.06765745,  0.64623153,  0.65113390
  0.99499319,  1.05675180,  0.66472788,  1.46707469
  0.97717992,  1.03540355,  0.66665156,  2.62924313
  1.04374655,  1.04392524,  0.66931761,  0.22900784
  1.00442247,  1.02192019,  0.65175622,  0.82018689
  1.00513018,  1.03968152,  0.65298745,  0.62580174
  1.01380190,  1.01589778,  0.60471228,  1.79982909
  1.02260049,  1.04750981,  0.69163659,  1.46066412
  0.97568305,  1.07383819,  0.63273158,  2.81899740
  1.03431014,  1.04882380,  0.66197591,  0.14012571
  1.04045064,  1.07093097,  0.64876676,  0.68910855
  0.98692814,  1.09640587,  0.60633621,  5.40826877
  0.99129249,  1.04426864,  0.63145824,  1.21792971
  1.05466097,  1.05652292,  0.62251810,  1.73925584
  0.99463395,  1.02253566,  0.63813684,  1.05791146
  1.00238266,  1.04996467,  0.65939051,  0.89821092
  1.02803556,  1.03170214,  0.66891109,  0.43858028
  1.03495563,  1.03858553,  0.64514048,  0.02829087
  0.96427831,  1.08511065,  0.64986379,  4.06852890
  1.02282223,  1.05381740,  0.62742460,  0.79970525
  1.04023418,  1.05517288,  0.65423746,  0.16370279
  1.00193875,  1.06828590,  0.69461134,  2.66735326
  0.99280021,  1.02304302,  0.67987436,  2.50999590
  1.04262240,  1.04975856,  0.66338028,  0.14393576
  0.98339537,  1.02558212,  0.63266553,  1.57548980
